,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.0,2.487909,0.0,2.487909,-0.33075106,0.0,0.0,0.0,-1.2465374,1.0,0.93046004,1.0662539,1.0675059,0.65762036,0.00075204815,3.1658072e-05,-0.00019811458,0.93046004,1.0662539,1.0675059,0.65762036,0.00075204815,3.1658072e-05,-0.00019811458,0.93046004,0.93046004,0.061314149,0.066666667,2.2621565,1.0,0.015328537,65.237797,2.3811016,70.1,-2.4552385e-05,-0.068685389,0.00014519744,0.068753657,-2.4552385e-05,-0.068685389,0.00014519744,0.068753657
1,1000.0,4.5956687,1.3849797,3.210689,-0.14545946,0.92341829,0.99953434,0.8761424,-1.2465374,1.0,0.36027593,0.72727409,0.74265539,-0.38910168,0.0013511402,0.0046410928,-0.0027521682,0.22305852,0.56660551,0.61687353,-0.51430348,0.0017217944,0.0044180547,-0.001994996,0.28007745,0.30325701,0.061517223,0.066666667,2.2269526,1.0,0.015379306,65.022441,2.4910516,70.1,-0.0050560695,-0.063332215,0.00035799469,0.068114848,-0.0050560695,-0.063332215,0.00035799469,0.068114848
2,2000.0,4.5478862,1.3878977,3.1599885,-0.15281446,0.9253638,1.0058986,0.87533445,-1.2465374,1.0,0.45813283,0.78717008,0.80678719,-0.21955878,0.0042707264,0.0063730519,-0.037063157,0.32062632,0.63289354,0.68235724,-0.35337182,0.0018367389,0.0088564561,-0.037289903,0.3780083,0.40075085,0.061549438,0.066666667,2.1943266,1.0,0.015387359,64.988408,2.5103893,70.1,-0.0045684884,-0.049147409,-0.011246906,0.071198669,-0.0045684884,-0.049147409,-0.011246906,0.071198669
3,3000.0,4.5438888,1.3397544,3.2041344,-0.15794311,0.89326486,1.0020976,0.82559456,-1.2465374,1.0,0.40384877,0.73302846,0.77500891,-0.29649106,0.0014572846,0.02607421,0.0073652375,0.27111207,0.59133772,0.64860503,-0.42660653,0.0036760606,0.027539693,0.0069262055,0.32827723,0.34668362,0.061523855,0.066666667,2.1676881,1.0,0.015380964,65.015432,2.4984261,70.1,-0.00068932821,-0.068294859,0.0043419427,0.078015058,-0.00068932821,-0.068294859,0.0043419427,0.078015058
4,4000.0,4.4857017,1.3388172,3.1468845,-0.14863865,0.89264003,0.98344702,0.83620338,-1.2465374,1.0,0.5044161,0.81891359,0.83317312,-0.1388384,-0.0035337623,0.0059428917,-0.0095515303,0.37177226,0.67791385,0.70860166,-0.27119874,-0.0024841572,0.0062462609,-0.0080642003,0.42787347,0.44831489,0.061530017,0.066666667,2.142156,1.0,0.015382504,65.00892,2.5022391,70.1,-0.0025179049,-0.068577875,-0.0072344554,0.067472313,-0.0025179049,-0.068577875,-0.0072344554,0.067472313
5,5000.0,4.4876541,1.3652445,3.1224096,-0.15854524,0.91026008,1.0338168,0.83341672,-1.2465374,1.0,0.48245467,0.80835482,0.81414728,-0.17513811,-0.0013146545,0.020616473,0.011865511,0.34719253,0.66119918,0.69100651,-0.31062811,0.0014010505,0.021621471,0.0133641,0.40616712,0.42348008,0.061521378,0.066666667,2.1135116,1.0,0.015380344,65.01805,2.4925135,70.1,-0.00036952136,-0.042328542,0.0093607218,0.096990864,-0.00036952136,-0.042328542,0.0093607218,0.096990864
6,6000.0,4.4756638,1.3342196,3.1414442,-0.14952232,0.88957464,1.0030596,0.81900444,-1.2465374,1.0,0.49222608,0.82019406,0.81154656,-0.15506238,-0.0029123523,-0.018567878,-0.018554886,0.36003774,0.67912292,0.68410898,-0.28311868,-0.00060893784,-0.018515768,-0.018067218,0.41725777,0.43500605,0.061517295,0.066666667,2.0977718,1.0,0.015379324,65.022364,2.4845687,70.1,0.0068916316,-0.091993418,0.0026625404,0.075900358,0.0068916316,-0.091993418,0.0026625404,0.075900358
7,7000.0,4.4824137,1.3342407,3.1481729,-0.14929763,0.88958868,1.0252814,0.80517857,-1.2465374,1.0,0.51326166,0.8173512,0.83304658,-0.1106128,0.0023244079,-0.018921111,0.018077391,0.38107124,0.68072384,0.70419999,-0.24171011,0.002104175,-0.021230374,0.018190296,0.43955892,0.45477398,0.061513367,0.066666667,2.0729792,1.0,0.015378342,65.026516,2.4929498,70.1,-0.0041167069,-0.076643345,-0.0059233618,0.072327668,-0.0041167069,-0.076643345,-0.0059233618,0.072327668
8,8000.0,4.4405646,1.3302641,3.1103005,-0.15496786,0.88693732,1.0105938,0.81002774,-1.2465374,1.0,0.63557466,0.92027431,0.91598995,0.070459722,0.0012085975,0.032984556,-0.013117938,0.50377822,0.78137074,0.78712953,-0.057165603,0.0025350804,0.036504373,-0.014070795,0.56142804,0.57792484,0.061514154,0.066666667,2.0626386,1.0,0.015378538,65.025685,2.4903826,70.1,0.0074906895,-0.10155576,0.00053317062,0.091632907,0.0074906895,-0.10155576,0.00053317062,0.091632907
9,9000.0,4.4170495,1.2889563,3.1280932,-0.15139318,0.85939587,0.99292745,0.77632734,-1.2465374,1.0,0.56147787,0.85459026,0.86054154,-0.030698198,0.0051011571,0.045536806,0.01570868,0.43377401,0.72121987,0.73979212,-0.15968996,0.003463024,0.047663219,0.016836153,0.49041604,0.50483583,0.061541269,0.066666667,2.0455535,1.0,0.015385317,64.997034,2.5006595,70.1,-0.0059733425,-0.080714496,-0.00024492186,0.079650265,-0.0059733425,-0.080714496,-0.00024492186,0.079650265
